eeg_1,eeg_2,eeg_3,eeg_4
784.5055,785.31134,789.34064,804.65204
786.52014,789.34064,786.9231,784.5055
781.28204,790.54944,786.52014,766.3736
786.9231,790.14655,789.34064,782.8938
788.1319,792.96704,794.17584,819.9634
791.75824,793.36993,798.60803,828.4249
791.3553,799.41394,801.02563,814.3223
772.4176,794.17584,791.3553,778.0586
763.1502,786.52014,788.5348,776.8498
761.53845,784.90845,791.75824,810.293
760.7326,785.7143,792.1612,805.8608
766.3736,786.1172,788.5348,783.69965
769.59705,789.7436,788.93774,747.8388
788.93774,811.0989,806.6667,767.98535
800.6227,806.6667,805.8608,812.3077
785.7143,793.7729,800.2198,813.1135
780.4762,798.20514,804.2491,793.36993
792.1612,806.6667,804.2491,764.35895
792.96704,799.81683,796.5934,759.12085
797.3993,795.38464,798.60803,799.81683
805.8608,804.65204,809.0842,824.7985
801.02563,801.4286,805.05493,801.8315
802.23444,794.17584,796.1905,764.35895
809.4872,796.1905,794.9817,754.2857
813.5165,803.0403,803.8461,797.3993
814.3223,807.8755,809.89014,819.5604
806.6667,809.0842,805.4579,799.011
798.20514,801.4286,796.99634,770.40295
797.8022,796.1905,799.011,770.40295
807.0696,801.4286,814.7253,817.5458
800.6227,796.1905,813.1135,835.6777
786.9231,788.1319,803.8461,820.3663
790.14655,790.9524,806.6667,805.8608
769.19415,796.99634,803.44324,804.65204
782.8938,790.9524,803.44324,785.31134
774.43225,805.8608,808.2784,836.8865
782.0879,804.65204,813.5165,832.0513
781.28204,805.8608,809.89014,804.2491
770.40295,806.26373,803.0403,764.35895
775.64105,804.2491,806.6667,778.0586
795.78754,815.5311,830.84247,841.31866
781.28204,810.293,828.022,831.6484
763.1502,791.3553,803.8461,774.83514
767.5824,786.9231,796.5934,738.97437
765.9707,794.57874,795.38464,742.1978
761.53845,801.8315,796.5934,770.0
758.315,799.41394,796.1905,771.6117
771.6117,806.26373,801.02563,754.2857
757.50916,795.38464,803.8461,734.1392
757.50916,795.38464,803.44324,750.2564
767.1795,800.2198,802.6374,795.78754
770.40295,806.26373,805.8608,803.8461
782.0879,811.0989,816.7399,803.0403
777.6557,797.8022,809.89014,776.8498
767.98535,788.1319,805.4579,767.1795
782.0879,792.5641,812.71063,810.696
778.86444,792.1612,805.8608,815.9341
755.4945,791.3553,801.02563,762.74725
760.32965,791.3553,799.011,792.96704
759.92676,789.7436,803.0403,752.27106
769.19415,794.9817,804.2491,789.7436
774.43225,800.2198,804.2491,804.2491
