eeg_1,eeg_2,eeg_3,eeg_4
844.1392,801.8315,791.3553,1018.60803
792.96704,788.5348,776.04395,636.2271
734.5421,783.2967,774.83514,250.21979
778.0586,780.4762,796.1905,540.7326
859.45056,786.1172,813.91943,1055.2748
857.03296,795.78754,805.8608,1060.9158
797.3993,796.99634,784.90845,698.68134
724.87177,794.9817,774.83514,254.65201
759.12085,796.5934,795.78754,469.011
830.0366,794.57874,805.8608,1005.7143
828.022,789.7436,805.8608,1056.8865
806.6667,791.75824,810.293,782.8938
750.2564,789.7436,792.5641,325.56778
757.1062,785.7143,791.3553,428.71796
837.28937,794.9817,811.0989,978.315
841.31866,796.99634,807.0696,1054.8718
804.2491,788.93774,796.1905,784.10254
755.09155,782.8938,793.36993,353.36996
758.315,780.4762,799.011,368.6813
819.5604,802.23444,806.26373,870.32965
754.68866,794.57874,793.36993,400.51282
853.8095,788.1319,811.9048,950.9158
872.3443,802.23444,817.9487,1143.9194
751.4652,792.96704,799.81683,345.7143
822.381,786.1172,811.0989,831.6484
846.9597,773.6264,810.696,1059.3041
811.9048,776.4469,805.4579,912.6374
778.86444,790.9524,795.78754,483.9194
762.74725,794.9817,792.96704,295.348
823.1868,803.8461,805.8608,800.2198
865.09155,801.8315,813.5165,1076.227
751.4652,793.7729,802.23444,264.32236
813.91943,799.41394,814.3223,716.4103
875.56775,809.0842,814.3223,1075.0183
832.4542,794.9817,813.5165,923.91943
853.8095,805.4579,807.8755,974.2857
783.2967,794.9817,803.44324,528.6447
805.05493,801.4286,803.44324,610.4396
757.1062,791.75824,804.65204,275.6044
790.54944,778.86444,813.1135,653.95605
847.3626,779.2674,808.68134,1068.1685
848.5714,787.326,802.23444,1005.31134
790.9524,788.93774,789.34064,664.43225
806.26373,805.05493,808.2784,582.23444
866.30035,804.65204,811.9048,1050.8425
848.5714,796.5934,816.7399,1026.2638
808.2784,796.99634,810.696,732.52747
761.53845,791.75824,796.5934,309.8535
741.39197,792.1612,790.54944,270.76923
784.5055,792.5641,802.23444,498.02197
859.0476,802.6374,810.696,1039.9634
855.82416,806.6667,808.68134,1086.7032
794.57874,799.011,794.9817,734.1392
752.674,797.8022,790.54944,242.96703
784.5055,797.8022,803.44324,458.13187
850.989,799.41394,809.0842,1014.57874
857.03296,803.0403,813.1135,1084.6886
818.7546,807.0696,805.05493,835.6777
756.30035,805.8608,785.7143,366.66666
753.0769,802.23444,794.57874,380.76923
819.15753,801.02563,811.9048,930.3663
847.3626,794.9817,810.293,1106.044
819.5604,794.57874,803.44324,873.5531
753.47986,794.17584,790.9524,413.00366
733.73627,796.99634,789.7436,317.10623
802.23444,802.23444,805.4579,844.94507
843.73627,800.2198,807.0696,1113.6996
806.26373,794.57874,792.5641,921.0989
751.8681,788.93774,788.93774,455.7143
743.00366,792.1612,796.99634,281.24542
863.0769,798.20514,795.78754,1115.7142
823.9927,796.1905,792.1612,969.45056
822.381,794.9817,794.9817,800.2198
762.3443,792.96704,784.10254,507.28937
731.7216,792.1612,789.34064,249.81685
806.6667,791.3553,811.50183,739.7802
868.315,792.96704,811.0989,1102.8206
847.3626,798.20514,799.41394,990.40295
799.011,809.0842,796.1905,640.65936
758.315,807.8755,795.38464,315.89743
798.20514,801.4286,807.47253,671.28204
847.76556,802.23444,819.5604,1087.5092
834.87177,796.5934,813.5165,1019.81683
790.9524,791.75824,799.81683,650.7326
744.61536,791.3553,796.5934,300.18314
