eeg_1,eeg_2,eeg_3,eeg_4
726.08057,762.74725,739.7802,688.60803
736.55676,765.9707,737.76556,713.5897
753.0769,768.7912,738.97437,767.5824
771.2088,760.32965,740.58606,757.50916
765.9707,758.315,743.00366,720.84247
759.92676,761.53845,739.3773,689.41394
770.0,760.7326,737.3626,714.3956
756.7033,756.30035,736.1539,753.8828
775.2381,758.315,735.7509,751.8681
815.12823,766.77655,738.97437,739.7802
830.0366,773.22345,743.8095,722.4542
826.8132,777.25275,751.4652,747.4359
799.41394,763.95605,751.8681,784.90845
788.5348,753.0769,744.21246,761.13556
791.3553,756.7033,742.1978,743.00366
791.3553,757.1062,744.61536,720.4396
806.26373,757.1062,747.4359,723.663
816.337,760.32965,742.1978,764.7619
828.8278,763.1502,750.2564,770.0
809.4872,760.7326,744.21246,741.39197
815.9341,764.7619,753.8828,718.4249
818.7546,767.1795,753.0769,718.4249
803.44324,760.7326,755.09155,751.8681
798.60803,762.74725,755.09155,758.315
796.1905,765.9707,753.8828,726.08057
802.23444,768.7912,756.30035,749.45056
797.3993,767.1795,752.674,724.87177
783.2967,765.56775,759.5238,774.0293
771.6117,763.5531,765.56775,787.72894
790.14655,756.7033,753.8828,733.73627
774.83514,759.92676,756.30035,755.09155
800.2198,758.315,759.92676,741.79486
798.60803,766.77655,762.3443,781.685
782.49084,776.4469,769.59705,803.0403
792.96704,778.0586,768.3883,784.90845
812.3077,776.8498,759.92676,762.3443
791.3553,776.4469,761.13556,760.7326
790.14655,779.2674,772.01465,794.57874
808.2784,777.6557,775.64105,823.5897
805.4579,776.04395,774.43225,811.50183
790.54944,786.9231,778.0586,792.96704
767.5824,791.3553,779.67035,768.3883
766.3736,781.685,769.59705,780.87915
770.0,780.07324,769.59705,807.8755
754.2857,780.07324,774.43225,795.38464
751.06226,776.8498,768.3883,768.7912
757.1062,772.8205,763.95605,740.58606
774.83514,776.4469,770.0,763.95605
786.9231,786.9231,777.6557,803.44324
784.90845,788.5348,780.07324,793.7729
783.2967,787.326,774.83514,772.01465
790.9524,793.36993,778.0586,760.7326
794.57874,795.78754,782.8938,776.8498
796.1905,789.7436,780.87915,805.05493
785.31134,791.75824,780.4762,797.3993
777.6557,794.57874,780.07324,778.46155
773.6264,788.5348,774.0293,751.8681
765.9707,784.10254,768.3883,758.71796
761.9414,781.28204,770.40295,792.1612
758.315,777.25275,772.01465,791.3553
775.2381,785.7143,772.8205,780.4762
791.75824,787.326,777.25275,768.7912
772.8205,776.04395,776.8498,771.2088
739.3773,782.49084,777.25275,797.3993
761.13556,779.2674,773.22345,756.30035
760.32965,783.2967,780.07324,762.3443
772.4176,794.57874,782.8938,805.4579
755.09155,788.5348,773.22345,789.7436
760.7326,797.3993,782.8938,810.293
737.76556,786.1172,771.2088,795.78754
787.72894,784.90845,772.8205,792.96704
